category,scenario,seed,success,episode_length,return,target_moves,obstacle_moves,successful_pushes,final_target_distance,final_obstacle_blocking
obstacle_ood,obstacle_near_target,600028,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600029,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600030,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600031,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600032,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_target,600033,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600034,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_target,600035,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600036,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600037,0,200,-1.8000000000000014,1,0,1,6,3
obstacle_ood,obstacle_near_target,600038,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_target,600039,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_target,600040,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600041,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600042,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600043,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600044,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600045,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600046,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600047,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600048,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_target,600049,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600050,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_target,600051,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600052,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600053,0,200,-1.8000000000000014,1,0,1,6,3
obstacle_ood,obstacle_near_target,600054,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600055,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600056,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_target,600057,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600058,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600059,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_target,600060,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600061,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600062,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600063,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_target,600064,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600065,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600066,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600067,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600068,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600069,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600070,0,200,-1.8000000000000014,1,0,1,6,3
obstacle_ood,obstacle_near_target,600071,0,200,-1.8000000000000014,1,0,1,6,3
obstacle_ood,obstacle_near_target,600072,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_target,600073,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_target,600074,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600075,0,200,-1.8000000000000014,1,0,1,6,3
obstacle_ood,obstacle_near_target,600076,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600077,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600078,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600079,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_target,600080,0,200,-1.8000000000000014,1,0,1,6,3
obstacle_ood,obstacle_near_target,600081,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600082,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600083,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600084,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600085,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600086,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600087,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600088,0,200,-1.8000000000000014,1,0,1,6,3
obstacle_ood,obstacle_near_target,600089,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600090,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600091,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_target,600092,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600093,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600094,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600095,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600096,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600097,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600098,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600099,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700000,0,200,-1.7000000000000013,0,3,3,7,0
obstacle_ood,obstacle_near_goal,700001,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700002,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700003,0,200,-1.4000000000000012,3,0,3,4,3
obstacle_ood,obstacle_near_goal,700004,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700005,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700006,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700007,0,200,-1.4000000000000012,3,0,3,4,3
obstacle_ood,obstacle_near_goal,700008,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700009,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700010,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700011,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700012,0,200,-1.4000000000000012,3,0,3,4,3
obstacle_ood,obstacle_near_goal,700013,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700014,0,200,-1.4000000000000012,3,0,3,4,3
obstacle_ood,obstacle_near_goal,700015,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700016,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700017,0,200,-1.7000000000000013,0,3,3,7,0
obstacle_ood,obstacle_near_goal,700018,0,200,-1.4000000000000012,3,0,3,4,3
obstacle_ood,obstacle_near_goal,700019,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700020,0,200,-1.4000000000000012,3,0,3,4,3
obstacle_ood,obstacle_near_goal,700021,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700022,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700023,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700024,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700025,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700026,0,200,-1.7000000000000013,0,3,3,7,0
obstacle_ood,obstacle_near_goal,700027,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700028,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700029,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700030,0,200,-1.7000000000000013,0,3,3,7,0
obstacle_ood,obstacle_near_goal,700031,0,200,-1.4000000000000012,3,0,3,4,3
obstacle_ood,obstacle_near_goal,700032,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700033,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700034,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700035,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700036,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700037,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700038,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700039,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700040,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700041,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700042,0,200,-1.4000000000000012,3,0,3,4,3
obstacle_ood,obstacle_near_goal,700043,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700044,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700045,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700046,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700047,0,200,-1.7000000000000013,0,3,3,7,0
obstacle_ood,obstacle_near_goal,700048,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700049,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700050,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700051,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700052,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700053,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700054,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700055,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700056,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700057,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700058,0,200,-1.4000000000000012,3,0,3,4,3
obstacle_ood,obstacle_near_goal,700059,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700060,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700061,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700062,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700063,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700064,0,200,-1.4000000000000012,3,0,3,4,3
obstacle_ood,obstacle_near_goal,700065,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700066,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700067,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700068,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700069,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700070,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700071,0,200,-1.7000000000000013,0,3,3,7,0
obstacle_ood,obstacle_near_goal,700072,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700073,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700074,0,200,-1.4000000000000012,3,0,3,4,3
obstacle_ood,obstacle_near_goal,700075,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700076,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700077,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700078,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700079,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700080,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700081,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700082,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700083,0,200,-1.4000000000000012,3,0,3,4,3
obstacle_ood,obstacle_near_goal,700084,0,200,-1.4000000000000012,3,0,3,4,3
obstacle_ood,obstacle_near_goal,700085,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700086,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700087,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700088,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700089,0,200,-1.7000000000000013,0,3,3,7,0
obstacle_ood,obstacle_near_goal,700090,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700091,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700092,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700093,0,200,-1.7000000000000013,0,3,3,7,0
obstacle_ood,obstacle_near_goal,700094,0,200,-1.7000000000000013,0,3,3,7,0
obstacle_ood,obstacle_near_goal,700095,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700096,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_goal,700097,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_goal,700098,0,200,-1.7000000000000013,0,3,3,7,0
obstacle_ood,obstacle_near_goal,700099,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_off_path,800000,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800001,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800002,0,200,-2.0000000000000013,0,8,8,7,0
obstacle_ood,obstacle_off_path,800003,1,14,11.26,7,0,7,0,0
obstacle_ood,obstacle_off_path,800004,0,200,-2.0000000000000013,0,8,8,7,0
obstacle_ood,obstacle_off_path,800005,0,200,-2.0000000000000013,0,8,8,7,0
obstacle_ood,obstacle_off_path,800006,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800007,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800008,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800009,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800010,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800011,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800012,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800013,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800014,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800015,0,200,-2.0000000000000013,0,8,8,7,0
obstacle_ood,obstacle_off_path,800016,0,200,-2.0000000000000013,0,8,8,7,0
obstacle_ood,obstacle_off_path,800017,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800018,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800019,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800020,1,16,11.24,7,0,7,0,0
obstacle_ood,obstacle_off_path,800021,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800022,1,14,11.26,7,0,7,0,0
obstacle_ood,obstacle_off_path,800023,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800024,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800025,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800026,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800027,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800028,0,200,-2.0000000000000013,0,8,8,7,0
obstacle_ood,obstacle_off_path,800029,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800030,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800031,0,200,-2.0000000000000013,0,8,8,7,0
obstacle_ood,obstacle_off_path,800032,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800033,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800034,0,200,-2.0000000000000013,0,8,8,7,0
obstacle_ood,obstacle_off_path,800035,0,200,-2.0000000000000013,0,8,8,7,0
obstacle_ood,obstacle_off_path,800036,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800037,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800038,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800039,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800040,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800041,0,200,-2.0000000000000013,0,8,8,7,0
obstacle_ood,obstacle_off_path,800042,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800043,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800044,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800045,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800046,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800047,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800048,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800049,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800050,0,200,-2.0000000000000013,0,8,8,7,0
obstacle_ood,obstacle_off_path,800051,0,200,-2.0000000000000013,0,8,8,7,0
obstacle_ood,obstacle_off_path,800052,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800053,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800054,1,18,11.219999999999999,7,0,7,0,0
obstacle_ood,obstacle_off_path,800055,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800056,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800057,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800058,0,200,-2.0000000000000013,0,8,8,7,0
obstacle_ood,obstacle_off_path,800059,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800060,0,200,-2.0000000000000013,0,8,8,7,0
obstacle_ood,obstacle_off_path,800061,1,15,11.25,7,0,7,0,0
obstacle_ood,obstacle_off_path,800062,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800063,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800064,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800065,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800066,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800067,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800068,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800069,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800070,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800071,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800072,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800073,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800074,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800075,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800076,0,200,-2.0000000000000013,0,8,8,7,0
obstacle_ood,obstacle_off_path,800077,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800078,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800079,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800080,1,14,11.26,7,0,7,0,0
obstacle_ood,obstacle_off_path,800081,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800082,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800083,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800084,0,200,-2.0000000000000013,0,8,8,7,0
obstacle_ood,obstacle_off_path,800085,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800086,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800087,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800088,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800089,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800090,0,200,-2.0000000000000013,0,8,8,7,0
obstacle_ood,obstacle_off_path,800091,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800092,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800093,1,20,11.2,7,0,7,0,0
obstacle_ood,obstacle_off_path,800094,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800095,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800096,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800097,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800098,0,200,-2.0000000000000013,0,0,0,7,0
obstacle_ood,obstacle_off_path,800099,0,200,-2.0000000000000013,0,0,0,7,0
target_goal_ood,lane_left,300000,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300001,0,200,-2.0000000000000013,0,0,0,7,3
target_goal_ood,lane_left,300002,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300003,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300004,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300005,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300006,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300007,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300008,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300009,0,200,-2.0000000000000013,0,0,0,7,3
target_goal_ood,lane_left,300010,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300011,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300012,0,200,-2.0000000000000013,0,0,0,7,3
target_goal_ood,lane_left,300013,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300014,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300015,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300016,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300017,0,200,-2.0000000000000013,0,0,0,7,3
target_goal_ood,lane_left,300018,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300019,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300020,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300021,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300022,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300023,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300024,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300025,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300026,0,200,-2.0000000000000013,0,0,0,7,3
target_goal_ood,lane_left,300027,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300028,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300029,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300030,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300031,0,200,-2.0000000000000013,0,0,0,7,3
target_goal_ood,lane_left,300032,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300033,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300034,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300035,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300036,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300037,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300038,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300039,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300040,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300041,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300042,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300043,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300044,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300045,0,200,-1.8000000000000014,0,2,2,7,1
target_goal_ood,lane_left,300046,0,200,-1.8000000000000014,0,2,2,7,1
